    a         b   Jprime  c  d   e     J   f  g    position           h                    strength         i    l   label     m    n   o    p Kprime     q   r  s    t    u  K  v
SymmetricTop Excited  17 10 10 Ground  18  4  6  15119.23319308       -               9.01026478785582E-5 0.0000 : rP1(18) : Excited v=1 17  2      E1u - Ground v=0 18  1 E1g
SymmetricTop Excited  17 11 11 Ground  18  5  6  15119.2144695925     -               7.98719920650457E-5 0.0000 : rP2(18) : Excited v=1 17  3      E2u - Ground v=0 18  2 E2g
SymmetricTop Excited  16  9  5 Ground  17  3  3  15119.23969728       -               7.22415313790821E-5 0.0000 : rP3B2g(17) : Excited v=1 16  4      B2u - Ground v=0 17  3 B2g
SymmetricTop Excited  16  8  5 Ground  17  2  3  15119.23969728       -               7.22415313790821E-5 0.0000 : rP3B1g(17) : Excited v=1 16  4      B1u - Ground v=0 17  3 B1g
SymmetricTop Excited  16 11  8 Ground  17  5  5  15119.2212990025     -               6.25951874953656E-5 0.0000 : rP4(17) : Excited v=1 16  5      E2u - Ground v=0 17  4 E2g
SymmetricTop Excited  15 10  7 Ground  16  4  4  15119.24652669       -               5.28258711325182E-5 0.0000 : rP5(16) : Excited v=1 15  6      E1u - Ground v=0 16  5 E1g
SymmetricTop Excited  15  7  3 Ground  16  1  2  15119.2284536225     -               4.39626080408905E-5 0.0000 : rP6A2g(16) : Excited v=1 15  7      A2u - Ground v=0 16  6 A2g
SymmetricTop Excited  15  6  3 Ground  16  0  2  15119.2284536225     -               4.39626080408905E-5 0.0000 : rP6A1g(16) : Excited v=1 15  7      A1u - Ground v=0 16  6 A1g
SymmetricTop Excited  14 11  4 Ground  15  5  3  15119.2359334525     -               2.52290427972812E-5 0.0000 : rP8(15) : Excited v=1 14  9      E2u - Ground v=0 15  8 E2g
SymmetricTop Excited  37 10  4 Ground  37  4  3  15119.25203613       -               2.16350019071332E-5 0.0000 : rQ31(37) : Excited v=1 37 32      E1u - Ground v=0 37 31 E1g
SymmetricTop Excited  36 11  3 Ground  36  5  2  15119.2502235625     -               2.05354220525136E-5 0.0000 : rQ32(36) : Excited v=1 36 33      E2u - Ground v=0 36 32 E2g
SymmetricTop Excited  37 11  4 Ground  37  5  2  15119.2381907925     -               2.01619139615148E-5 0.0000 : rQ32(37) : Excited v=1 37 33      E2u - Ground v=0 37 32 E2g
SymmetricTop Excited  38 10  5 Ground  38  4  3  15119.23967815       -               1.97171864740571E-5 0.0000 : rQ31(38) : Excited v=1 38 32      E1u - Ground v=0 38 31 E1g
SymmetricTop Excited  38 11  4 Ground  38  5  3  15119.2258328125     -               1.88958128503055E-5 0.0000 : rQ32(38) : Excited v=1 38 33      E2u - Ground v=0 38 32 E2g
SymmetricTop Excited  14  8  2 Ground  15  2  2  15119.2183482        -               1.85007333496072E-5 0.0000 : rP9B1g(15) : Excited v=1 14 10      B1u - Ground v=0 15  9 B1g
SymmetricTop Excited  14  9  2 Ground  15  3  2  15119.2183482        -               1.85007333496072E-5 0.0000 : rP9B2g(15) : Excited v=1 14 10      B2u - Ground v=0 15  9 B2g
SymmetricTop Excited  37  9  1 Ground  37  3  1  15119.22450806       -               1.80897369610475E-5 0.0000 : rQ33B2g(37) : Excited v=1 37 34      B2u - Ground v=0 37 33 B2g
SymmetricTop Excited  37  8  1 Ground  37  2  1  15119.22450806       -               1.80897369610475E-5 0.0000 : rQ33B1g(37) : Excited v=1 37 34      B1u - Ground v=0 37 33 B1g
SymmetricTop Excited  39  7  3 Ground  39  1  2  15119.2410029025     -               1.76654568670079E-5 0.0000 : rQ30A2g(39) : Excited v=1 39 31      A2u - Ground v=0 39 30 A2g
SymmetricTop Excited  39  6  3 Ground  39  0  2  15119.2410029025     -               1.76654568670079E-5 0.0000 : rQ30A1g(39) : Excited v=1 39 31      A1u - Ground v=0 39 30 A1g
SymmetricTop Excited  38  9  2 Ground  38  3  1  15119.21215008       -               1.76566651003356E-5 0.0000 : rQ33B2g(38) : Excited v=1 38 34      B2u - Ground v=0 38 33 B2g
SymmetricTop Excited  38  8  2 Ground  38  2  1  15119.21215008       -               1.76566651003356E-5 0.0000 : rQ33B1g(38) : Excited v=1 38 34      B1u - Ground v=0 38 33 B1g
SymmetricTop Excited  39 10  5 Ground  39  4  3  15119.22699496       -               1.75023632456147E-5 0.0000 : rQ31(39) : Excited v=1 39 32      E1u - Ground v=0 39 31 E1g
SymmetricTop Excited  23 10  3 Ground  24  4  2  15119.37224905       -               0.000352522776003526 0.0000 : pP19(24) : Excited v=1 23 18      E1u - Ground v=0 24 19 E1g
SymmetricTop Excited  22 10  5 Ground  23  4  3  15119.37420031       -               0.000329757313321159 0.0000 : pP17(23) : Excited v=1 22 16      E1u - Ground v=0 23 17 E1g
SymmetricTop Excited  21  9  3 Ground  22  3  2  15119.37647678       -               0.000307384794582851 0.0000 : pP15B2g(22) : Excited v=1 21 14      B2u - Ground v=0 22 15 B2g
SymmetricTop Excited  21  8  3 Ground  22  2  2  15119.37647678       -               0.000307384794582851 0.0000 : pP15B1g(22) : Excited v=1 21 14      B1u - Ground v=0 22 15 B1g
SymmetricTop Excited  22 11  5 Ground  23  5  3  15119.3525499325     -               0.00029768515040291 0.0000 : pP16(23) : Excited v=1 22 15      E2u - Ground v=0 23 16 E2g
SymmetricTop Excited  20 10  6 Ground  21  4  3  15119.37907846       -               0.00028501238174456 0.0000 : pP13(21) : Excited v=1 20 12      E1u - Ground v=0 21 13 E1g
SymmetricTop Excited  21 11  7 Ground  22  5  4  15119.3551516125     -               0.00027801869246166 0.0000 : pP14(22) : Excited v=1 21 13      E2u - Ground v=0 22 14 E2g
SymmetricTop Excited  19 10  7 Ground  20  4  4  15119.38200535       -               0.000262251881692359 0.0000 : pP11(20) : Excited v=1 19 10      E1u - Ground v=0 20 11 E1g
SymmetricTop Excited  20  7  4 Ground  21  1  2  15119.3580785025     -               0.000258075186914513 0.0000 : pP12A2g(21) : Excited v=1 20 11      A2u - Ground v=0 21 12 A2g
SymmetricTop Excited  20  6  4 Ground  21  0  2  15119.3580785025     -               0.000258075186914513 0.0000 : pP12A1g(21) : Excited v=1 20 11      A1u - Ground v=0 21 12 A1g
SymmetricTop Excited  18  8  4 Ground  19  2  2  15119.38525745       -               0.000238723688256625 0.0000 : pP9B1g(19) : Excited v=1 18  8      B1u - Ground v=0 19  9 B1g
SymmetricTop Excited  18  9  4 Ground  19  3  2  15119.38525745       -               0.000238723688256625 0.0000 : pP9B2g(19) : Excited v=1 18  8      B2u - Ground v=0 19  9 B2g
SymmetricTop Excited  19 11  7 Ground  20  5  4  15119.3613306025     -               0.00023749394688371 0.0000 : pP10(20) : Excited v=1 19  9      E2u - Ground v=0 20 10 E2g
SymmetricTop Excited  14  7  5 Ground  15  1  3  15119.3824692525     -               0.000228518895272703 0.0000 : rP0(15) : Excited v=1 14  1      A2u - Ground v=0 15  0 A2g
SymmetricTop Excited  18 11  8 Ground  19  5  4  15119.3649079125     -               0.00021592087244683 0.0000 : pP8(19) : Excited v=1 18  7      E2u - Ground v=0 19  8 E2g
SymmetricTop Excited  17 10  7 Ground  18  4  4  15119.38883476       -               0.00021406905578107 0.0000 : pP7(18) : Excited v=1 17  6      E1u - Ground v=0 18  7 E1g
SymmetricTop Excited  17  7  5 Ground  18  1  3  15119.3688104325     -               0.000193024164366235 0.0000 : pP6A2g(18) : Excited v=1 17  5      A2u - Ground v=0 18  6 A2g
SymmetricTop Excited  17  6  5 Ground  18  0  3  15119.3688104325     -               0.000193024164366235 0.0000 : pP6A1g(18) : Excited v=1 17  5      A1u - Ground v=0 18  6 A1g
SymmetricTop Excited  16 11  9 Ground  17  5  5  15119.3730381625     -               0.000168525504795215 0.0000 : pP4(17) : Excited v=1 16  3      E2u - Ground v=0 17  4 E2g
SymmetricTop Excited  16  8  6 Ground  17  2  3  15119.35350165       -               0.000150833966615666 0.0000 : pP3B1g(17) : Excited v=1 16  2      B1u - Ground v=0 17  3 B1g
SymmetricTop Excited  16  9  6 Ground  17  3  3  15119.35350165       -               0.000150833966615666 0.0000 : pP3B2g(17) : Excited v=1 16  2      B2u - Ground v=0 17  3 B2g
SymmetricTop Excited  15 11 11 Ground  16  5  6  15119.3775911025     -               0.000142256800543367 0.0000 : pP2(16) : Excited v=1 15  1      E2u - Ground v=0 16  2 E2g
SymmetricTop Excited  15 10 10 Ground  16  4  5  15119.3583798        -               0.000125865263648078 0.0000 : pP1(16) : Excited v=1 15  0    E1u - Ground v=0 16  1 E1g
SymmetricTop Excited  14 10  9 Ground  15  4  5  15119.36358316       -               9.91780933639319E-5 0.0000 : rP1(15) : Excited v=1 14  2      E1u - Ground v=0 15  1 E1g
SymmetricTop Excited  13 11  8 Ground  14  5  5  15119.3876726125     -               8.49549400316613E-5 0.0000 : rP2(14) : Excited v=1 13  3      E2u - Ground v=0 14  2 E2g
SymmetricTop Excited  13  8  3 Ground  14  2  2  15119.36911173       -               7.13452557722494E-5 0.0000 : rP3B1g(14) : Excited v=1 13  4      B1u - Ground v=0 14  3 B1g
SymmetricTop Excited  13  9  3 Ground  14  3  2  15119.36911173       -               7.13452557722494E-5 0.0000 : rP3B2g(14) : Excited v=1 13  4      B2u - Ground v=0 14  3 B2g
SymmetricTop Excited  12 10  6 Ground  13  4  4  15119.37496551       -               4.37216068046082E-5 0.0000 : rP5(13) : Excited v=1 12  6      E1u - Ground v=0 13  5 E1g
SymmetricTop Excited  31 11  4 Ground  31  5  2  15119.3910203625     -               4.17786668087907E-5 0.0000 : rQ26(31) : Excited v=1 31 27      E2u - Ground v=0 31 26 E2g
SymmetricTop Excited  32 11  4 Ground  32  5  3  15119.3806136425     -               4.05530093017494E-5 0.0000 : rQ26(32) : Excited v=1 32 27      E2u - Ground v=0 32 26 E2g
SymmetricTop Excited  33 10  5 Ground  33  4  3  15119.38470268       -               3.95277625644246E-5 0.0000 : rQ25(33) : Excited v=1 33 26      E1u - Ground v=0 33 25 E1g
SymmetricTop Excited  33 11  6 Ground  33  5  3  15119.3698817125     -               3.80590673627566E-5 0.0000 : rQ26(33) : Excited v=1 33 27      E2u - Ground v=0 33 26 E2g
SymmetricTop Excited  32  9  2 Ground  32  3  1  15119.36595528       -               3.73020569481266E-5 0.0000 : rQ27B2g(32) : Excited v=1 32 28      B2u - Ground v=0 32 27 B2g
SymmetricTop Excited  32  8  2 Ground  32  2  1  15119.36595528       -               3.73020569481266E-5 0.0000 : rQ27B1g(32) : Excited v=1 32 28      B1u - Ground v=0 32 27 B1g
SymmetricTop Excited  31  9  1 Ground  31  3  1  15119.376362         -               3.69028818755181E-5 0.0000 : rQ27B2g(31) : Excited v=1 31 28      B2u - Ground v=0 31 27 B2g
SymmetricTop Excited  31  8  1 Ground  31  2  1  15119.376362         -               3.69028818755181E-5 0.0000 : rQ27B1g(31) : Excited v=1 31 28      B1u - Ground v=0 31 27 B1g
SymmetricTop Excited  34  7  3 Ground  34  1  2  15119.3886291125     -               3.60410343698846E-5 0.0000 : rQ24A2g(34) : Excited v=1 34 25      A2u - Ground v=0 34 24 A2g
SymmetricTop Excited  34  6  3 Ground  34  0  2  15119.3886291125     -               3.60410343698846E-5 0.0000 : rQ24A1g(34) : Excited v=1 34 25      A1u - Ground v=0 34 24 A1g
SymmetricTop Excited  33  9  2 Ground  33  3  2  15119.35522335       -               3.59982706222686E-5 0.0000 : rQ27B2g(33) : Excited v=1 33 28      B2u - Ground v=0 33 27 B2g
SymmetricTop Excited  33  8  2 Ground  33  2  2  15119.35522335       -               3.59982706222686E-5 0.0000 : rQ27B1g(33) : Excited v=1 33 28      B1u - Ground v=0 33 27 B1g
SymmetricTop Excited  34 10  6 Ground  34  4  3  15119.37364554       -               3.55831613192955E-5 0.0000 : rQ25(34) : Excited v=1 34 26      E1u - Ground v=0 34 25 E1g
SymmetricTop Excited  34 11  6 Ground  34  5  4  15119.3588245725     -               3.47951897736429E-5 0.0000 : rQ26(34) : Excited v=1 34 27      E2u - Ground v=0 34 26 E2g
SymmetricTop Excited  30  8  1 Ground  30  2  1  15119.38644351       -               3.4039775457784E-5  0.0000 : rQ27B1g(30) : Excited v=1 30 28      B1u - Ground v=0 30 27 B1g
SymmetricTop Excited  30  9  1 Ground  30  3  1  15119.38644351       -               3.4039775457784E-5  0.0000 : rQ27B2g(30) : Excited v=1 30 28      B2u - Ground v=0 30 27 B2g
SymmetricTop Excited  12  6  2 Ground  13  0  2  15119.3568924425     -               3.33537242867837E-5 0.0000 : rP6A1g(13) : Excited v=1 12  7      A1u - Ground v=0 13  6 A1g
SymmetricTop Excited  12  7  2 Ground  13  1  2  15119.3568924425     -               3.33537242867837E-5 0.0000 : rP6A2g(13) : Excited v=1 12  7      A2u - Ground v=0 13  6 A2g
SymmetricTop Excited  32 11  2 Ground  32  5  2  15119.3514595225     -               3.303209632106E-5   0.0000 : rQ28(32) : Excited v=1 32 29      E2u - Ground v=0 32 28 E2g
SymmetricTop Excited  35  7  4 Ground  35  1  2  15119.3772467625     -               3.15543349539843E-5 0.0000 : rQ24A2g(35) : Excited v=1 35 25      A2u - Ground v=0 35 24 A2g
SymmetricTop Excited  35  6  4 Ground  35  0  2  15119.3772467625     -               3.15543349539843E-5 0.0000 : rQ24A1g(35) : Excited v=1 35 25      A1u - Ground v=0 35 24 A1g
SymmetricTop Excited  35 10  8 Ground  35  4  5  15119.39239294       -               3.14764613261431E-5 0.0000 : rQ23(35) : Excited v=1 35 24      E1u - Ground v=0 35 23 E1g
SymmetricTop Excited  35 10  6 Ground  35  4  4  15119.36226319       -               3.14594021799395E-5 0.0000 : rQ25(35) : Excited v=1 35 26      E1u - Ground v=0 35 25 E1g
SymmetricTop Excited  31 11  2 Ground  31  5  1  15119.3618662425     -               3.06447137548057E-5 0.0000 : rQ28(31) : Excited v=1 31 29      E2u - Ground v=0 31 28 E2g
SymmetricTop Excited  36  7  4 Ground  36  1  3  15119.3655392025     -               2.72430061820253E-5 0.0000 : rQ24A2g(36) : Excited v=1 36 25      A2u - Ground v=0 36 24 A2g
SymmetricTop Excited  36  6  4 Ground  36  0  3  15119.3655392025     -               2.72430061820253E-5 0.0000 : rQ24A1g(36) : Excited v=1 36 25      A1u - Ground v=0 36 24 A1g
SymmetricTop Excited  36 10 10 Ground  36  4  5  15119.38068538       -               2.69945504193385E-5 0.0000 : rQ23(36) : Excited v=1 36 24      E1u - Ground v=0 36 23 E1g
SymmetricTop Excited  32 11 21 Ground  33  5 11  15118.5944854225     -               1.93590491454595E-5 0.0000 : pP2(33) : Excited v=1 32  1      E2u - Ground v=0 33  2 E2g
SymmetricTop Excited  31 10 20 Ground  32  4 11  15118.58600605       -               1.90463967944415E-5 0.0000 : rP1(32) : Excited v=1 31  2      E1u - Ground v=0 32  1 E1g
SymmetricTop Excited  29  7  8 Ground  30  1  5  15118.5903724725     -               1.87944706473022E-5 0.0000 : rP6A2g(30) : Excited v=1 29  7      A2u - Ground v=0 30  6 A2g
SymmetricTop Excited  29  6  8 Ground  30  0  5  15118.5903724725     -               1.87944706473022E-5 0.0000 : rP6A1g(30) : Excited v=1 29  7      A1u - Ground v=0 30  6 A1g
SymmetricTop Excited  30 11 17 Ground  31  5  9  15118.5786649125     -               1.85133799342079E-5 0.0000 : rP4(31) : Excited v=1 30  5      E2u - Ground v=0 31  4 E2g
SymmetricTop Excited  33 11 21 Ground  34  5 11  15118.5844039125     -               1.83267837515837E-5 0.0000 : pP4(34) : Excited v=1 33  3      E2u - Ground v=0 34  4 E2g
SymmetricTop Excited  32 10 22 Ground  33  4 11  15118.57527412       -               1.81683418689354E-5 0.0000 : pP1(33) : Excited v=1 32  0    E1u - Ground v=0 33  1 E1g
SymmetricTop Excited  31 11 20 Ground  32  5 11  15118.5672825625     -               1.79004420674701E-5 0.0000 : rP2(32) : Excited v=1 31  3      E2u - Ground v=0 32  2 E2g
SymmetricTop Excited  29 10 14 Ground  30  4  8  15118.57246201       -               1.75780856840989E-5 0.0000 : rP7(30) : Excited v=1 29  8      E1u - Ground v=0 30  7 E1g
SymmetricTop Excited  30 10 18 Ground  31  4 10  15118.56042924       -               1.73822436060535E-5 0.0000 : rP5(31) : Excited v=1 30  6      E1u - Ground v=0 31  5 E1g
SymmetricTop Excited  35  9 10 Ground  36  3  5  15118.58556606       -               1.73730051062639E-5 0.0000 : pP9B2g(36) : Excited v=1 35  8      B2u - Ground v=0 36  9 B2g
SymmetricTop Excited  35  8 10 Ground  36  2  5  15118.58556606       -               1.73730051062639E-5 0.0000 : pP9B1g(36) : Excited v=1 35  8      B1u - Ground v=0 36  9 B1g
SymmetricTop Excited  28  9  7 Ground  29  3  4  15118.58481999       -               1.72743703164019E-5 0.0000 : rP9B2g(29) : Excited v=1 28 10      B2u - Ground v=0 29  9 B2g
SymmetricTop Excited  28  8  7 Ground  29  2  4  15118.58481999       -               1.72743703164019E-5 0.0000 : rP9B1g(29) : Excited v=1 28 10      B1u - Ground v=0 29  9 B1g
SymmetricTop Excited  34  6 10 Ground  35  0  5  15118.5746476125     -               1.72492681047215E-5 0.0000 : pP6A1g(35) : Excited v=1 34  5      A1u - Ground v=0 35  6 A1g
SymmetricTop Excited  34  7 10 Ground  35  1  5  15118.5746476125     -               1.72492681047215E-5 0.0000 : pP6A2g(35) : Excited v=1 34  5      A2u - Ground v=0 35  6 A2g
SymmetricTop Excited  33  9 11 Ground  34  3  6  15118.5648674        -               1.7175301473912E-5  0.0000 : pP3B2g(34) : Excited v=1 33  2      B2u - Ground v=0 34  3 B2g
SymmetricTop Excited  33  8 11 Ground  34  2  6  15118.5648674        -               1.7175301473912E-5  0.0000 : pP3B1g(34) : Excited v=1 33  2      B1u - Ground v=0 34  3 B1g
SymmetricTop Excited  37 11 17 Ground  38  5  9  15118.5894924925     -               1.65602541963417E-5 0.0000 : pP14(38) : Excited v=1 37 13      E2u - Ground v=0 38 14 E2g
SymmetricTop Excited  36 10 19 Ground  37  4 10  15118.57678539       -               1.62975808566334E-5 0.0000 : pP11(37) : Excited v=1 36 10      E1u - Ground v=0 37 11 E1g
SymmetricTop Excited  35 11 20 Ground  36  5 10  15118.5652165225     -               1.6170173627767E-5  0.0000 : pP8(36) : Excited v=1 35  7      E2u - Ground v=0 36  8 E2g
SymmetricTop Excited  28 11 12 Ground  29  5  7  15118.5673973425     -               1.60104678884705E-5 0.0000 : rP10(29) : Excited v=1 28 11      E2u - Ground v=0 29 10 E2g
SymmetricTop Excited  38 11 15 Ground  39  5  8  15118.5816874525     -               1.55776137642508E-5 0.0000 : pP16(39) : Excited v=1 38 15      E2u - Ground v=0 39 16 E2g
SymmetricTop Excited  58 10  1 Ground  59  4  1  15118.5788323        -               1.53617936111729E-5 0.0000 : pP59(59) : Excited v=1 58 58      E1u - Ground v=0 59 59 E1g
