nm	int
316.68599	74.27994
316.68901	64.351
316.692	61.78699
316.69499	69.36262
316.69799	63.70563
316.70101	69.01229
316.704	66.57291
316.70699	49.46007
316.71001	41.26141
316.713	46.41291
316.71599	42.48629
316.71901	45.39817
316.722	32.13408
316.72499	34.60383
316.72801	31.54579
316.73101	31.6327
316.734	32.045
316.73699	29.85093
316.74001	38.3933
316.743	36.05921
316.74599	34.32845
316.74901	42.24594
316.752	36.4503
316.75499	38.91052
316.75801	52.51051
316.761	48.27505
316.76399	47.4028
316.76699	50.19302
316.77001	51.05131
316.773	51.66876
316.77599	53.5802
316.77901	48.90237
316.782	57.81589
316.78499	62.40489
316.78801	55.87891
316.791	46.46534
316.79399	48.62149
316.79701	63.26255
316.80001	56.45181
316.803	57.73619
316.80599	59.75873
316.80901	47.53596
316.812	53.10061
316.81499	50.75004
316.81801	58.11492
316.821	54.5857
316.82399	65.73183
316.82701	57.26456
316.83	53.20237
316.833	53.47422
316.83599	51.19414
316.83901	48.93866
316.842	42.22413
316.84499	48.97678
316.84801	32.89012
316.851	34.96978
316.85399	41.04047
316.85701	27.78933
316.86	34.81443
316.86299	36.55968
316.86602	42.32225
316.86901	29.07714
316.872	37.50269
316.87499	34.09304
316.87801	27.65867
316.881	31.90398
316.88399	38.13849
316.88701	33.58296
316.89	30.61685
316.89299	34.02872
316.89601	34.05144
316.899	25.14093
316.902	28.12811
316.90499	22.03444
316.90801	28.95785
316.911	21.36472
316.91399	23.89818
316.91701	16.10675
316.92	14.4341
316.92299	13.28396
316.92601	22.66563
316.929	18.45239
316.93199	13.77863
316.93498	18.03652
316.93801	22.1797
316.941	19.90536
316.94399	23.58628
316.94701	19.03228
316.95	15.39814
316.95299	19.15883
316.95601	22.49198
316.959	18.86626
316.96199	21.05145
316.96501	21.30379
316.968	19.26815
316.971	24.08003
316.97399	18.78659
316.97701	25.60771
316.98	24.21386
316.98299	20.64656
316.98601	31.3398
316.989	18.08983
316.99199	25.33053
316.99501	26.56112
316.998	27.11457
317.00099	28.95091
317.00399	30.12654
317.00701	31.67861
317.01	30.83398
317.01299	32.82608
317.01601	30.57956
317.019	32.83808
317.02199	33.00511
317.02501	35.64879
317.028	34.38362
317.03099	36.74566
317.03401	48.58325
317.03701	36.73374
317.04	52.42591
317.04299	60.76921
317.04601	53.50304
317.049	65.70626
317.05199	49.26123
317.05501	57.77008
317.058	68.09055
317.06099	68.65913
317.06401	71.732
317.067	69.48479
317.06999	56.49074
317.07299	46.65662
317.07601	48.94104
317.079	54.88212
317.08199	52.22505
317.08501	38.27479
317.088	44.24602
317.09099	30.05795
317.09401	33.30709
317.097	42.07965
317.09999	24.14786
317.10301	28.69273
317.10601	25.52285
317.109	42.67242
317.11199	26.48153
317.11501	29.27591
317.118	31.81232
317.12099	36.08872
317.12401	35.66075
317.127	35.28841
317.12999	37.76683
317.13301	37.87304
317.136	33.03384
317.13899	39.1665
317.14199	34.2476
317.14501	31.12535
317.148	25.72866
317.15099	32.65215
317.15401	33.9635
317.157	26.86368
317.15999	30.87116
317.16301	35.0622
317.166	32.35343
317.16899	32.34053
317.17201	25.10121
317.17501	27.27075
317.178	24.74216
317.18099	35.08747
317.18401	35.30122
317.187	33.49699
317.18999	26.3904
317.19301	27.7366
317.196	28.53075
317.19899	30.70657
317.20201	21.07248
317.205	24.16498
317.208	23.99584
317.21099	22.72366
317.21401	23.47293
317.217	27.7569
317.21999	27.37491
317.22301	31.72477
317.226	29.18598
317.22899	26.44688
317.23201	26.17436
317.235	9.57821
317.23799	20.25097
317.24102	18.602
317.24401	27.75383
317.247	15.77919
317.24999	17.04192
317.25301	12.97216
317.256	8.03011
317.25899	5.87829
317.26201	7.18335
317.265	3.55637
317.26799	12.61189
317.27101	9.51033
317.274	10.72295
317.277	14.24362
317.27999	15.75226
317.28301	3.92555
317.286	6.37925
317.28899	15.87507
317.29201	9.05934
317.295	14.76909
317.29799	12.83236
317.30101	7.16507
317.304	4.46155
317.30699	7.65403
317.30998	12.29859
317.31301	16.68893
317.316	13.04059
317.31899	7.24612
317.32201	12.88553
317.325	9.25098
317.32799	16.53855
317.33101	16.45439
317.334	11.20619
317.33699	11.05621
317.34001	12.2481
317.343	14.45615
317.346	7.15205
317.34899	14.94438
317.35201	16.39031
317.355	6.82332
317.35799	13.48114
317.36101	6.54114
317.364	5.62497
317.36699	8.18971
317.37001	10.10505
317.373	11.0966
317.37599	6.33803
317.37899	10.19659
317.38201	10.10468
317.385	0.65061
317.38799	13.67427
317.39101	10.91078
317.394	16.66649
317.39699	5.06844
317.40001	7.60586
317.403	14.23962
317.40599	14.64279
317.40901	14.49662
317.41201	6.16854
317.415	13.92809
317.41799	13.28555
317.42101	15.80404
317.424	15.16339
317.42699	8.85014
317.43001	12.05149
317.433	11.06227
317.43599	10.02586
317.43901	14.27038
317.442	4.6451
317.44499	17.4339
317.44799	19.71666
317.45101	7.75017
317.454	10.32143
317.45699	18.83233
317.46001	14.3402
317.463	8.76987
317.46599	4.80084
317.46901	-2.44506
317.472	16.23344
317.47499	8.20912
317.47801	8.09688
317.48101	14.93878
317.484	22.06095
317.48699	22.32118
317.49001	19.38404
317.493	16.30473
317.49599	36.38643
317.49901	25.82919
317.502	28.39373
317.50499	22.74771
317.50801	27.77017
317.511	23.09986
317.51399	24.36137
317.51699	25.70248
317.52001	22.16085
317.523	23.07587
317.52599	21.06455
317.52901	15.60502
317.532	22.71272
317.53499	26.75535
317.53801	28.60741
317.541	10.8799
317.54399	19.49456
317.54701	24.23394
317.55001	15.29557
317.553	11.36928
317.55599	12.59545
317.55901	17.33984
317.562	19.77047
317.56499	20.97442
317.56801	25.85999
317.571	20.49625
317.57399	27.83937
317.57701	30.00416
317.58	23.29601
317.583	17.27554
317.58599	22.43641
317.58901	31.84925
317.592	26.76225
317.59499	29.0663
317.59801	27.571
317.601	24.9417
317.60399	22.06497
317.60701	20.57553
317.61	14.06537
317.61299	16.75803
317.61602	13.9727
317.61901	16.96731
317.622	19.19464
317.62499	15.71536
317.62801	16.13657
317.631	9.89588
317.63399	11.31376
317.63701	11.83244
317.64	8.31813
317.64299	10.5266
317.64601	7.78198
317.649	2.48373
317.652	4.40071
317.65499	9.62181
317.65801	7.61431
317.661	2.7607
317.66399	13.24371
317.66701	7.3847
317.67	9.71591
317.67299	9.13038
317.67601	-3.19817
317.679	8.23521
317.68199	8.04677
317.68498	3.28399
317.68801	10.65162
317.691	0.00107
317.69399	7.34394
317.69701	10.47676
317.7	2.35826
317.70299	5.46096
317.70601	4.50613
317.709	8.95087
317.71199	-1.9343
317.71501	9.43827
317.718	6.04127
317.721	6.10436
317.72399	4.69271
317.72701	2.4642
317.73	5.27075
317.73299	7.52775
317.73601	4.51341
317.739	2.50636
317.74199	13.00786
317.74501	6.69897
317.748	3.15426
317.75099	7.51928
317.75399	15.06358
317.75701	7.22709
317.76	1.77693
317.76299	8.16369
317.76601	9.34118
317.769	11.75186
317.77199	-2.47662
317.77501	5.16114
317.778	8.63969
317.78099	12.71632
317.78401	7.94411
317.78701	0.37542
317.79	5.04209
317.79299	8.67542
317.79601	12.12281
317.799	7.63811
317.80199	12.03048
317.80501	7.36532
317.808	7.47906
317.81099	7.70767
317.81401	8.24295
317.817	-3.6137
317.81999	4.42631
317.82299	10.712
317.82601	16.37808
317.829	8.32196
317.83199	3.40122
317.83501	10.29423
317.838	6.38356
317.84099	19.45225
317.84401	17.53441
317.847	11.12392
317.84999	9.2044
317.85301	16.58599
317.85601	10.73857
317.859	12.61134
317.86199	17.77343
317.86501	28.94945
317.868	26.53842
317.87099	16.18408
317.87401	28.92005
317.877	23.06034
317.87999	33.01618
317.88301	33.49012
317.886	26.29552
317.88899	40.62551
317.89199	31.60395
317.89501	36.67066
317.898	23.73216
317.90099	30.72548
317.90401	21.27468
317.907	28.88475
317.90999	24.31411
317.91301	16.7723
317.916	25.55615
317.91899	22.36967
317.92201	12.04502
317.92501	17.90066
317.928	16.47168
317.93099	15.55423
317.93401	14.45798
317.937	10.36561
317.93999	8.82658
317.94301	17.18345
317.946	25.32741
317.94899	31.72277
317.95201	19.75054
317.955	20.84354
317.958	37.71028
317.96099	37.87224
317.96401	34.8518
317.967	22.67373
317.96999	30.48742
317.97301	28.44922
317.976	41.46677
317.97899	33.64704
317.98201	31.58369
317.985	27.99107
317.98799	28.17036
317.99102	22.6525
317.99401	21.81196
317.997	14.87357
317.99999	9.5334
318.00301	8.54713
318.006	16.68163
318.00899	10.45858
318.01201	-1.62571
318.015	0.94678
318.01799	6.78373
318.02101	12.43766
318.024	9.96528
318.027	5.21154
318.02999	-0.79154
318.03301	11.79892
318.036	5.89423
318.03899	6.72239
318.04201	13.81767
318.045	-1.66942
318.04799	11.26537
318.05101	2.55858
318.054	3.71688
318.05699	1.62127
318.05998	3.20487
318.06301	3.03587
318.066	7.48299
318.06899	5.81701
318.07201	5.07714
318.075	4.59988
318.07799	5.20313
318.08101	4.53052
318.084	2.42674
318.08699	13.36226
318.09001	6.66237
318.093	12.09557
318.096	4.4299
318.09899	21.33064
318.10201	17.30403
318.105	20.03221
318.10799	13.75338
318.11101	25.3752
318.114	18.75274
318.11699	21.64712
318.12001	33.34433
318.123	31.8479
318.12599	18.03916
318.12899	28.90536
318.13201	22.49911
318.135	20.80554
318.13799	14.00565
318.14101	21.73997
318.144	14.98701
318.14699	16.86876
318.15001	16.91332
318.153	10.14327
318.15599	17.55218
318.15901	13.2091
318.16201	8.04734
318.165	11.91566
318.16799	10.82103
318.17101	18.71441
318.174	13.37289
318.17699	12.61871
318.18001	14.82978
318.183	13.08664
318.18599	12.66779
318.18901	6.33326
318.192	10.8947
318.19499	9.08602
318.19799	8.4466
318.20101	13.5528
318.204	15.25866
318.20699	12.42733
318.21001	13.03357
318.213	16.74917
318.21599	16.64129
318.21901	20.06352
318.222	23.7984
318.22499	23.74154
318.22801	9.26961
318.23101	21.72437
318.234	9.93491
318.23699	22.84082
318.24001	11.06743
318.243	12.64808
318.24599	17.42258
318.24901	4.85891
318.252	15.52238
318.25499	18.99684
318.25801	19.88837
318.261	18.46139
318.26399	21.99499
318.26699	14.49742
318.27001	21.30337
318.273	22.36431
318.27599	19.7007
318.27901	20.48248
318.282	15.28824
318.28499	22.36736
318.28801	16.99192
318.291	24.47571
318.29399	35.45212
318.29701	39.6545
318.30001	38.89521
318.303	32.04679
318.30599	33.80334
318.30901	40.69401
318.312	30.33125
318.31499	36.61399
318.31801	35.60909
318.321	23.5523
318.32399	33.79616
318.32701	22.16168
318.33	17.98202
318.333	20.16548
318.33599	19.15641
318.33901	22.83823
318.342	23.09832
318.34499	25.53212
318.34801	17.4098
318.351	23.48703
318.35399	19.17944
318.35701	24.79307
318.36	29.63514
318.36299	40.87131
318.36602	44.51695
318.36901	38.65144
318.372	37.02866
318.37499	31.56183
318.37801	38.64971
318.381	39.00551
318.38399	24.34684
318.38701	25.10866
318.39	32.23699
318.39299	25.42097
318.39601	34.26019
318.399	12.76308
318.402	7.78273
318.40499	11.55869
318.40801	12.96414
318.411	16.13683
318.41399	6.23153
318.41701	18.1474
318.42	4.70138
318.42299	6.33892
318.42601	9.81114
318.429	-3.00232
318.43199	9.85544
318.43498	18.58587
318.43801	8.66853
318.441	13.10471
318.44399	21.39508
318.44701	15.00597
318.45	13.13136
318.45299	15.96226
318.45601	18.17715
318.459	21.63177
318.46199	40.19807
318.46501	38.63116
318.468	42.17031
318.471	58.2607
318.47399	77.06059
318.47701	83.57217
318.48	81.36736
318.48299	60.78859
318.48601	47.42701
318.489	66.49381
318.49199	67.68493
318.49501	59.87266
318.498	80.96003
318.50099	73.99356
318.50399	63.10122
318.50701	52.2154
318.51	34.13047
318.51299	26.26404
318.51601	19.30437
318.519	24.32576
318.52199	18.14884
318.52501	14.80892
318.528	21.45678
318.53099	13.14253
318.53401	-0.30182
318.53701	13.05486
318.54	9.33486
318.54299	7.04283
318.54601	-1.3389
318.549	5.94909
318.55199	1.52675
318.55501	1.79401
318.558	5.22757
318.56099	-1.13593
318.56401	3.84208
318.567	9.55146
318.56999	18.20365
318.57299	15.24935
318.57601	5.48433
318.579	16.0416
318.58199	19.00299
318.58501	15.64147
318.588	30.90211
318.59099	26.91508
318.59401	34.53823
318.597	29.38127
318.59999	39.8221
318.60301	39.63513
318.60601	56.43463
318.609	56.26326
318.61199	52.53984
318.61501	47.5994
318.618	49.06481
318.62099	60.98787
318.62401	66.93103
318.627	66.3381
318.62999	82.3399
318.63301	88.679
318.636	90.56819
318.63899	95.86643
318.64199	79.98562
318.64501	80.49012
318.648	89.11234
318.65099	101.28046
318.65401	118.91106
318.657	123.1623
318.65999	115.56888
318.66301	94.76828
318.666	79.8604
318.66899	95.25533
318.67201	92.61609
318.67501	89.35729
318.678	83.63704
318.68099	62.3618
318.68401	60.28495
318.687	63.58685
318.68999	55.72206
318.69301	45.67408
318.696	50.56986
318.69899	35.83288
318.70201	37.64519
318.705	36.72492
318.708	38.55084
318.71099	38.21957
318.71401	43.51479
318.717	29.73942
318.71999	27.21863
318.72301	40.37963
318.726	39.50673
318.72899	32.88407
318.73201	34.40628
318.735	34.38299
318.73799	35.85664
318.74102	39.20194
318.74401	34.36053
318.747	34.78902
318.74999	38.08226
318.75301	28.52133
318.756	32.60254
318.75899	20.17757
318.76201	25.78278
318.765	27.35367
318.76799	24.43914
318.77101	22.71153
318.774	24.5315
318.777	15.55573
318.77999	16.71151
318.78301	21.86976
318.786	20.4315
318.78899	17.06342
318.79201	13.62792
318.795	16.3929
318.79799	16.78752
318.80101	13.79263
318.804	16.25353
318.80699	13.5287
318.80998	11.46598
318.81301	10.93988
318.816	18.97005
318.81899	13.7459
318.82201	13.76871
318.825	17.96691
318.82799	24.9778
318.83101	15.02449
318.834	15.25657
318.83699	17.71118
318.84001	11.79747
318.843	8.94044
318.846	13.23389
318.84899	9.15133
318.85201	14.55745
318.855	8.9473
318.85799	7.81824
318.86101	16.98571
318.864	5.71706
318.86699	9.1992
318.87001	10.92483
318.873	16.54095
318.87599	15.81117
318.87899	5.51997
318.88201	12.05206
318.885	16.73244
318.88799	17.3076
318.89101	14.41074
318.894	15.31982
318.89699	17.25454
318.90001	13.10621
318.903	13.81022
318.90599	13.27325
318.90901	19.92576
318.91201	11.90738
318.915	9.27094
318.91799	14.13559
318.92101	17.34499
318.924	10.59166
318.92699	12.67621
318.93001	17.44927
318.933	17.73848
318.93599	11.87046
318.93901	11.32742
318.942	10.24901
318.94499	9.21858
318.94799	8.534
318.95101	12.34723
318.954	13.10354
318.95699	13.14873
318.96001	8.80966
318.963	10.80664
318.96599	9.35775
318.96901	12.86036
318.972	6.78824
318.97499	8.13299
318.97801	1.5324
318.98101	2.51371
318.984	12.7605
318.98699	12.72086
318.99001	12.7317
318.993	8.8502
318.99599	7.04261
318.99901	8.9337
319.002	6.79115
319.00499	12.10111
319.00801	13.11832
319.011	11.08087
319.01399	12.26314
319.01699	21.75776
319.02001	17.91943
319.023	17.21023
319.02599	15.48857
319.02901	11.51608
319.032	9.28289
319.03499	11.769
319.03801	14.36561
319.041	11.31882
319.04399	6.29865
319.04701	9.96733
319.05001	7.53379
319.053	13.00519
319.05599	7.33212
319.05901	7.34279
319.062	8.72532
319.06499	8.71631
319.06801	8.12365
319.071	20.48818
319.07399	13.97142
319.07701	16.35153
319.08	12.68481
319.083	12.33702
319.08599	11.46522
319.08901	4.89069
319.092	15.37398
319.09499	17.8925
319.09801	16.08939
319.101	9.12653
319.10399	23.70449
319.10701	18.73011
319.11	23.75889
319.11299	17.73444
319.11602	20.85713
319.11901	20.34416
319.122	25.3537
319.12499	20.15573
319.12801	25.8636
319.131	21.65959
319.13399	26.60541
319.13701	22.44744
319.14	19.79421
319.14299	18.86119
319.14601	17.5856
319.149	12.40221
319.152	13.41246
319.15499	21.42054
319.15801	16.02917
319.161	19.59908
319.16399	3.98516
319.16701	10.84702
319.17	6.54339
319.17299	13.80966
319.17601	11.64979
319.179	2.51224
319.18199	0.5813
319.18498	8.97433
319.18801	9.89781
319.191	12.83338
319.19399	12.39639
319.19701	7.90669
319.2	11.99333
319.20299	6.1756
319.20601	8.34173
319.209	22.70919
319.21199	8.04582
319.21501	12.91025
319.218	1.93823
319.221	5.20494
319.22399	20.19423
319.22701	9.51587
319.23	11.46828
319.23299	12.24095
319.23601	13.01029
319.239	17.55902
319.24199	9.0259
319.24501	2.3238
319.248	14.36448
319.25099	9.54999
319.25399	15.82452
319.25701	7.35478
319.26	12.1167
319.26299	7.70926
319.26601	12.06508
319.269	14.46812
319.27199	9.10645
319.27501	17.77239
319.278	9.62276
319.28099	5.58757
319.28401	13.06058
319.28701	13.65542
319.29	9.68321
319.29299	14.95472
319.29601	13.18427
319.299	13.85098
319.30199	10.27617
319.30501	0.34672
319.308	10.33801
319.31099	12.29159
319.31401	9.18983
319.317	9.04587
319.31999	15.93817
319.32299	3.48162
319.32601	7.92839
319.329	6.72578
319.33199	13.79856
319.33501	1.0735
319.338	21.34959
319.34099	10.48975
319.34401	9.54931
319.347	14.05293
319.34999	17.63218
319.35301	6.04288
319.35601	13.55154
319.359	10.6372
319.36199	7.95082
319.36501	20.44556
319.368	10.39303
319.37099	7.9829
319.37401	8.51462
319.377	9.74188
319.37999	12.22781
319.38301	11.3957
319.386	15.1146
319.38899	12.08161
319.39199	12.16272
319.39501	19.85508
319.398	10.72993
319.40099	6.15512
319.40401	17.10078
319.407	7.33671
319.40999	21.14338
319.41301	17.56268
319.416	11.21364
319.41899	7.96379
319.42201	18.10446
319.42501	12.8334
319.428	16.58403
319.43099	15.74788
319.43401	18.80432
319.437	20.64553
319.43999	20.26293
319.44301	28.42966
319.446	23.22779
319.44899	37.84103
319.45201	26.52888
319.455	27.2927
319.458	28.67099
319.46099	27.27362
319.46401	23.59727
319.467	22.06183
319.46999	31.13406
319.47301	25.93471
319.476	36.43065
319.47899	33.39851
319.48201	35.19555
319.485	33.10262
319.48799	40.95232
319.49102	35.32086
319.49401	33.84726
319.497	45.58611
319.49999	32.69757
319.50301	55.43367
319.506	48.6967
319.50899	52.93788
319.51201	54.08256
319.515	65.83039
319.51799	56.32005
319.52101	55.58844
319.524	48.53006
319.527	53.02894
319.52999	45.31046
319.53301	33.39269
319.536	38.84713
319.53899	34.47345
319.54201	39.83468
319.545	26.635
319.54799	24.25021
319.55101	20.83397
319.554	18.10713
319.55699	22.34343
319.55998	16.09597
319.56301	17.33286
319.566	22.2859
319.56899	13.36375
319.57201	23.34363
319.575	11.9885
319.57799	11.49048
319.58101	14.40792
319.584	6.85382
319.58699	12.11581
319.59001	9.57659
319.593	11.0483
319.596	7.3626
319.59899	12.15969
319.60201	11.74607
319.605	15.63905
319.60799	11.51567
319.61101	13.21473
319.614	21.91068
319.61699	17.26558
319.62001	9.95383
319.623	15.87671
319.62599	18.6027
319.62899	16.82898
319.63201	13.52578
319.635	8.00555
319.63799	17.08163
319.64101	10.46562
319.644	11.12905
319.64699	12.56182
319.65001	19.64967
319.653	11.69993
319.65599	12.30593
319.65901	13.30637
319.66201	14.2555
