nm	int
315.44951	90.88816
315.45101	104.06613
315.4525	115.25404
315.454	120.57297
315.45549	120.65898
315.45699	133.3138
315.45851	138.43535
315.46001	156.63993
315.4615	165.24665
315.463	186.44283
315.4645	194.35932
315.46599	209.49183
315.46749	219.92946
315.46901	230.21244
315.47051	242.53405
315.472	247.02606
315.4735	254.83543
315.47499	259.71655
315.47649	257.11346
315.47801	250.67302
315.47951	254.20987
315.48101	256.09955
315.4825	251.6764
315.484	264.43957
315.48549	259.66708
315.48699	257.82805
315.48851	247.6457
315.49001	242.56355
315.4915	236.77451
315.493	235.84613
315.49449	231.48454
315.49599	215.35991
315.49748	209.70428
315.49901	185.95661
315.50051	166.83496
315.502	146.61312
315.5035	142.48753
315.50499	130.45927
315.50649	118.45643
315.50801	110.05308
315.50951	103.02675
315.511	91.67935
315.5125	69.21789
315.51399	67.78493
315.51549	69.11201
315.51699	57.74278
315.51851	54.42724
315.52001	51.4679
315.5215	42.75022
315.523	37.26803
315.52449	36.57752
315.52599	31.74669
315.52751	24.32471
315.52901	22.20483
315.5305	12.38289
315.532	8.00329
315.5335	1.17191
315.53499	13.56064
315.53649	11.23296
315.53801	10.47761
315.53951	14.01051
315.541	20.23978
315.5425	11.70678
315.54399	13.93861
315.54549	18.89963
315.54701	15.50374
315.54851	20.34355
315.55001	23.60904
315.5515	26.19692
315.553	18.93997
315.55449	22.51253
315.55599	19.38927
315.55751	19.52859
315.55901	22.08788
315.5605	20.56068
315.562	25.15996
315.56349	22.53131
315.56499	22.26025
315.56649	18.95602
315.56801	20.93562
315.56951	14.73162
315.571	24.12976
315.5725	34.25014
315.57399	37.24496
315.57549	38.16799
315.57701	35.61361
315.57851	30.7939
315.58	17.27127
315.5815	15.5416
315.583	20.62358
315.58449	25.72334
315.58599	20.33832
315.58751	27.11912
315.58901	24.47741
315.5905	27.07552
315.592	31.05959
315.59349	38.4029
315.59499	40.48545
315.59651	45.79225
315.59801	50.14292
315.59951	53.57215
315.601	53.13254
315.6025	57.31429
315.60399	57.21915
315.60549	56.21562
315.60701	62.76837
315.60851	68.80576
315.61	72.5069
315.6115	79.25386
315.61299	86.69609
315.61449	75.00183
315.61602	74.60875
315.61751	67.48603
315.61901	62.98016
315.6205	61.70074
315.622	64.80185
315.62349	60.04298
315.62499	64.34751
315.62651	64.11779
315.62801	59.17378
315.6295	56.84421
315.631	56.23839
315.63249	62.81797
315.63399	63.50712
315.63549	54.98828
315.63701	56.78499
315.63851	69.87756
315.64	66.21019
315.6415	60.71268
315.64299	64.64407
315.64449	64.66227
315.64601	46.95782
315.64751	39.16625
315.649	27.65024
315.6505	36.42592
315.652	27.21079
315.65349	18.72787
315.65499	13.96846
315.65651	33.75634
315.65801	22.34866
315.6595	25.00952
315.661	29.45397
315.66249	32.86727
315.66399	30.92331
315.66551	30.33316
315.66701	34.13815
315.66851	34.56894
315.67	32.84359
315.6715	22.6865
315.67299	20.48186
315.67449	19.92647
315.67601	23.80647
315.67751	18.14559
315.679	18.28899
315.6805	16.4197
315.68199	16.84008
315.68349	20.83772
315.68498	33.09782
315.68651	42.91926
315.68801	48.07701
315.6895	33.34668
315.691	30.53561
315.69249	19.947
315.69399	8.45238
315.69551	-3.75319
315.69701	14.71461
315.6985	8.56156
315.7	10.5093
315.70149	13.32953
315.70299	17.92874
315.70449	13.62181
315.70601	24.51347
315.70751	24.10894
315.709	19.7864
315.7105	23.60131
315.71199	22.79979
315.71349	16.96845
315.71501	13.25441
315.71651	13.6563
315.718	17.96832
315.7195	22.16103
315.721	18.74208
315.72249	18.83076
315.72399	25.37484
315.72551	17.66194
315.72701	12.18146
315.7285	19.08878
315.73	24.53877
315.73149	20.00617
315.73299	17.38216
315.73451	9.96683
315.73601	2.17722
315.73751	2.86546
315.739	5.05837
315.7405	3.94806
315.74199	8.96133
315.74349	14.12051
315.74501	15.72927
315.74651	18.71891
315.748	29.77092
315.7495	31.32986
315.75099	22.26748
315.75249	14.01032
315.75399	-1.50798
315.75551	-5.73927
315.75701	-4.52695
315.7585	5.99986
315.76	16.78324
315.76149	34.6844
315.76299	25.62865
315.76451	29.46762
315.76601	32.06502
315.7675	17.36528
315.769	14.34864
315.7705	17.79554
315.77199	13.80478
315.77349	13.15484
315.77501	12.27592
315.77651	7.72435
315.778	15.70871
315.7795	11.32399
315.78099	8.58523
315.78249	15.19962
315.78401	21.37107
315.78551	13.63886
315.78701	6.39351
315.7885	-2.67333
315.79	-3.65878
315.79149	-13.89137
315.79299	-16.76841
315.79451	-19.52318
315.79601	-15.53089
315.7975	-20.41316
315.799	-20.88203
315.80049	-17.81884
315.80199	-10.93896
315.80352	-7.65393
315.80501	-3.20854
315.80651	-0.99514
315.808	-1.05142
315.8095	1.52991
315.81099	0.37756
315.81249	-1.80466
315.81401	-4.73858
315.81551	-5.59483
315.817	-6.76879
315.8185	-3.85426
315.81999	6.24182
315.82149	16.54255
315.82299	25.67643
315.82451	27.08749
315.82601	23.80798
315.8275	20.8362
315.829	19.33774
315.83049	7.82633
315.83199	8.20973
315.83351	16.52027
315.83501	7.65716
315.8365	1.86059
315.838	11.45499
