Filename                                                Object        Setting     Wave_min     Wave_max
HD75309/BLUE_346/HD75309_w346_n8_20141221_B.fits.gz     HD75309           346      3044.24      3916.72
HD75309/BLUE_437/HD75309_w437_n20_20141221_B.fits.gz    HD75309           437      3732.10      4999.76
HD75309/RED_564/HD75309_w564_n8_20141013_L.fits.gz      HD75309           564      4582.90      5644.28
HD75309/RED_564/HD75309_w564_n8_20141013_U.fits.gz      HD75309           564      5654.54      6686.62
HD75309/RED_564/HD75309_w564_n8_20141221_L.fits.gz      HD75309           564      4582.90      5644.30
HD75309/RED_564/HD75309_w564_n8_20141221_U.fits.gz      HD75309           564      5654.54      6686.66
HD75309/RED_860/HD75309_w860_n20_20141221_L.fits.gz     HD75309           860      6649.54      8544.28
HD75309/RED_860/HD75309_w860_n20_20141221_U.fits.gz     HD75309           860      8523.26     10426.78
HD75860/BLUE_346/HD75860_w346_n2_20170429_B.fits.gz     HD75860           346      3024.32      3884.30
HD75860/BLUE_346/HD75860_w346_n2_20170430_B.fits.gz     HD75860           346      3024.30      3884.30
HD75860/BLUE_437/HD75860_w437_n4_20170430_B.fits.gz     HD75860           437      3732.10      4999.72
HD75860/RED_564/HD75860_w564_n3_20170429_L.fits.gz      HD75860           564      4583.06      5644.22
HD75860/RED_564/HD75860_w564_n3_20170429_U.fits.gz      HD75860           564      5654.46      6686.48
HD75860/RED_564/HD75860_w564_n3_20170430_L.fits.gz      HD75860           564      4583.06      5644.24
HD75860/RED_564/HD75860_w564_n3_20170430_U.fits.gz      HD75860           564      5654.46      6686.46
HD75860/RED_860/HD75860_w860_n8_20170430_L.fits.gz      HD75860           860      6649.82      8544.26
HD75860/RED_860/HD75860_w860_n8_20170430_U.fits.gz      HD75860           860      8523.22     10426.12
HD79186/BLUE_346/HD79186_w346_n10_20160221_B.fits.gz    HD79186           346      3024.36      3884.28
HD79186/BLUE_346/HD79186_w346_n24_20141013_B.fits.gz    HD79186           346      3044.22      3916.70
HD79186/BLUE_437/HD79186_w437_n10_20160221_B.fits.gz    HD79186           437      3732.08      4999.70
HD79186/BLUE_437/HD79186_w437_n21_20141116_B.fits.gz    HD79186           437      3732.10      4999.78
HD79186/RED_564/HD79186_w564_n12_20160221_L.fits.gz     HD79186           564      4583.04      5644.22
HD79186/RED_564/HD79186_w564_n12_20160221_U.fits.gz     HD79186           564      5654.46      6686.50
HD79186/RED_564/HD79186_w564_n24_20141013_L.fits.gz     HD79186           564      4582.90      5644.28
HD79186/RED_564/HD79186_w564_n24_20141013_U.fits.gz     HD79186           564      5654.52      6686.70
HD79186/RED_860/HD79186_w860_n11_20160221_L.fits.gz     HD79186           860      6649.82      8544.24
HD79186/RED_860/HD79186_w860_n11_20160221_U.fits.gz     HD79186           860      8523.28     10426.64
HD79186/RED_860/HD79186_w860_n20_20141116_L.fits.gz     HD79186           860      6649.54      8544.28
HD79186/RED_860/HD79186_w860_n20_20141116_U.fits.gz     HD79186           860      8523.32     10426.86
HD80558/BLUE_346/HD80558_w346_n20_20150603_B.fits.gz    HD80558           346      3024.32      3884.34
HD80558/BLUE_346/HD80558_w346_n7_20160221_B.fits.gz     HD80558           346      3024.38      3884.30
HD80558/BLUE_437/HD80558_w437_n15_20150630_B.fits.gz    HD80558           437      3732.10      4999.78
HD80558/BLUE_437/HD80558_w437_n8_20160221_B.fits.gz     HD80558           437      3732.10      4999.70
HD80558/RED_564/HD80558_w564_n22_20150603_L.fits.gz     HD80558           564      4583.12      5644.28
HD80558/RED_564/HD80558_w564_n22_20150603_U.fits.gz     HD80558           564      5654.54      6686.54
HD80558/RED_564/HD80558_w564_n8_20160221_L.fits.gz      HD80558           564      4583.04      5644.22
HD80558/RED_564/HD80558_w564_n8_20160221_U.fits.gz      HD80558           564      5654.46      6686.50
HD80558/RED_860/HD80558_w860_n13_20160221_L.fits.gz     HD80558           860      6649.82      8544.24
HD80558/RED_860/HD80558_w860_n13_20160221_U.fits.gz     HD80558           860      8523.28     10426.66
HD80558/RED_860/HD80558_w860_n20_20150630_L.fits.gz     HD80558           860      6649.84      8544.28
HD80558/RED_860/HD80558_w860_n20_20150630_U.fits.gz     HD80558           860      8523.28     10426.18
HD81188/BLUE_346/HD81188_w346_n20_20170418_B.fits.gz    HD81188           346      3024.16      3884.26
HD81188/BLUE_437/HD81188_w437_n20_20170418_B.fits.gz    HD81188           437      3732.06      4999.72
HD81188/RED_564/HD81188_w564_n14_20170418_L.fits.gz     HD81188           564      4583.06      5644.24
HD81188/RED_564/HD81188_w564_n14_20170418_U.fits.gz     HD81188           564      5654.46      6686.48
HD81188/RED_860/HD81188_w860_n15_20170418_L.fits.gz     HD81188           860      6649.80      8544.26
HD81188/RED_860/HD81188_w860_n15_20170418_U.fits.gz     HD81188           860      8523.16     10426.28
HD91824/BLUE_346/HD91824_w346_n9_20150212_B.fits.gz     HD91824           346      3044.26      3916.70
HD91824/BLUE_346/HD91824_w346_n9_20150219_B.fits.gz     HD91824           346      3044.26      3916.68
HD91824/BLUE_346/HD91824_w346_n9_20150221_B.fits.gz     HD91824           346      3044.22      3916.70
HD91824/BLUE_437/HD91824_w437_n20_20150221_B.fits.gz    HD91824           437      3732.10      4999.76
HD91824/RED_564/HD91824_w564_n8_20150212_L.fits.gz      HD91824           564      4582.90      5644.28
HD91824/RED_564/HD91824_w564_n8_20150212_U.fits.gz      HD91824           564      5654.54      6686.70
HD91824/RED_564/HD91824_w564_n8_20150219_L.fits.gz      HD91824           564      4582.90      5644.30
HD91824/RED_564/HD91824_w564_n8_20150219_U.fits.gz      HD91824           564      5654.54      6686.68
HD91824/RED_564/HD91824_w564_n8_20150221_L.fits.gz      HD91824           564      4582.90      5644.30
HD91824/RED_564/HD91824_w564_n8_20150221_U.fits.gz      HD91824           564      5654.56      6686.76
HD91824/RED_860/HD91824_w860_n20_20150221_L.fits.gz     HD91824           860      6649.54      8544.28
HD91824/RED_860/HD91824_w860_n20_20150221_U.fits.gz     HD91824           860      8523.24     10426.46
HD93030/BLUE_346/HD93030_w346_n32_20141210_B.fits.gz    HD93030           346      3044.16      3916.68
HD93030/BLUE_437/HD93030_w437_n39_20141210_B.fits.gz    HD93030           437      3732.12      4999.74
HD93030/RED_564/HD93030_w564_n24_20141210_L.fits.gz     HD93030           564      4582.90      5644.28
HD93030/RED_564/HD93030_w564_n24_20141210_U.fits.gz     HD93030           564      5654.48      6686.68
HD93030/RED_860/HD93030_w860_n17_20141210_L.fits.gz     HD93030           860      6649.54      8544.26
HD93030/RED_860/HD93030_w860_n17_20141210_U.fits.gz     HD93030           860      8523.24     10426.50
HD93205/BLUE_346/HD93205_w346_n16_20150227_B.fits.gz    HD93205           346      3044.22      3916.68
HD93205/BLUE_437/HD93205_w437_n20_20150227_B.fits.gz    HD93205           437      3732.10      4999.76
HD93205/RED_564/HD93205_w564_n16_20150227_L.fits.gz     HD93205           564      4582.90      5644.28
HD93205/RED_564/HD93205_w564_n16_20150227_U.fits.gz     HD93205           564      5654.54      6686.76
HD93205/RED_860/HD93205_w860_n22_20150227_L.fits.gz     HD93205           860      6649.54      8544.28
HD93205/RED_860/HD93205_w860_n22_20150227_U.fits.gz     HD93205           860      8523.30     10426.50
HD93222/BLUE_346/HD93222_w346_n2_20170425_B.fits.gz     HD93222           346      3024.28      3884.28
HD93222/BLUE_437/HD93222_w437_n2_20170425_B.fits.gz     HD93222           437      3732.08      4999.74
HD93222/RED_564/HD93222_w564_n4_20170425_L.fits.gz      HD93222           564      4583.06      5644.24
HD93222/RED_564/HD93222_w564_n4_20170425_U.fits.gz      HD93222           564      5654.46      6686.44
HD93222/RED_860/HD93222_w860_n4_20170425_L.fits.gz      HD93222           860      6649.82      8544.26
HD93222/RED_860/HD93222_w860_n4_20170425_U.fits.gz      HD93222           860      8523.26     10426.14
HD93843/BLUE_346/HD93843_w346_n6_20170107_B.fits.gz     HD93843           346      3044.24      3916.68
HD93843/BLUE_437/HD93843_w437_n6_20170427_B.fits.gz     HD93843           437      3732.10      4999.74
HD93843/RED_564/HD93843_w564_n6_20170107_L.fits.gz      HD93843           564      4583.06      5644.22
HD93843/RED_564/HD93843_w564_n6_20170107_U.fits.gz      HD93843           564      5654.46      6686.50
HD93843/RED_860/HD93843_w860_n10_20170427_L.fits.gz     HD93843           860      6649.82      8544.26
HD93843/RED_860/HD93843_w860_n10_20170427_U.fits.gz     HD93843           860      8523.26     10422.54
HD94493/BLUE_346/HD94493_w346_n11_20150216_B.fits.gz    HD94493           346      3044.26      3916.70
HD94493/BLUE_346/HD94493_w346_n12_20150114_B.fits.gz    HD94493           346      3044.26      3916.70
HD94493/BLUE_346/HD94493_w346_n12_20150212_B.fits.gz    HD94493           346      3044.24      3916.72
HD94493/BLUE_437/HD94493_w437_n14_20150221_B.fits.gz    HD94493           437      3732.10      4999.76
HD94493/BLUE_437/HD94493_w437_n3_20160318_B.fits.gz     HD94493           437      3732.12      4999.72
HD94493/RED_564/HD94493_w564_n11_20150216_L.fits.gz     HD94493           564      4582.90      5644.28
HD94493/RED_564/HD94493_w564_n11_20150216_U.fits.gz     HD94493           564      5654.54      6686.74
HD94493/RED_564/HD94493_w564_n12_20150114_L.fits.gz     HD94493           564      4582.90      5644.28
HD94493/RED_564/HD94493_w564_n12_20150114_U.fits.gz     HD94493           564      5654.54      6686.72
HD94493/RED_564/HD94493_w564_n12_20150212_L.fits.gz     HD94493           564      4582.90      5644.28
HD94493/RED_564/HD94493_w564_n12_20150212_U.fits.gz     HD94493           564      5654.54      6686.68
HD94493/RED_860/HD94493_w860_n14_20150221_L.fits.gz     HD94493           860      6649.54      8544.28
HD94493/RED_860/HD94493_w860_n14_20150221_U.fits.gz     HD94493           860      8523.24     10426.46
HD94493/RED_860/HD94493_w860_n3_20160318_L.fits.gz      HD94493           860      6649.84      8544.26
HD94493/RED_860/HD94493_w860_n3_20160318_U.fits.gz      HD94493           860      8523.34     10426.32
HD99953/BLUE_346/HD99953_w346_n4_20170429_B.fits.gz     HD99953           346      3024.32      3884.30
HD99953/BLUE_437/HD99953_w437_n10_20170429_B.fits.gz    HD99953           437      3732.10      4999.72
HD99953/RED_564/HD99953_w564_n8_20170429_L.fits.gz      HD99953           564      4583.06      5644.22
HD99953/RED_564/HD99953_w564_n8_20170429_U.fits.gz      HD99953           564      5654.46      6686.50
HD99953/RED_860/HD99953_w860_n16_20170429_L.fits.gz     HD99953           860      6649.82      8544.24
HD99953/RED_860/HD99953_w860_n16_20170429_U.fits.gz     HD99953           860      8523.18     10425.90
