Object,RA,DEC,DateObs,Setting,Order,WaveMin,WaveMax,Filename
HD 75309,131.866612,-46.45113,2014-12-21T05:06:07.568,346,28,3702.34716796875,3760.013427734375,orders/HD75309_2014-12-21T04:59:30_346nm_blue_O28.fits
HD 147889,246.351001,-24.46523,2014-09-27T23:59:12.476,346,14,3329.197509765625,3381.3583984375,orders/HD147889_2014-09-27T23:57:43_346nm_blue_O14.fits
HD 203532,323.475983,-82.68368,2014-09-23T03:45:24.817,860,9,9605.8779296875,9764.5693359375,orders/HD203532_2014-09-23T03:40:34_860nm_redu_O9.fits
HD 167264,273.803477,-20.72882,2014-09-20T00:10:21.411,860,2,6723.45068359375,6835.3955078125,orders/HD167264_2014-09-19T23:54:53_860nm_redl_O2.fits
HD 111934,193.40791,-60.35677,2017-04-27T03:53:52.360,346,5,3105.5859375,3154.46533203125,orders/HD111934_2017-04-27T03:41:31_346nm_blue_O5.fits
HD 147683,246.182334,-34.89337,2018-06-03T01:26:41.436,564,22,5450.6513671875,5542.5654296875,orders/HD147683_2018-06-03T01:11:45_564nm_redl_O22.fits
HD 170938,278.157331,-15.70221,2018-09-11T00:47:24.177,346,3,3064.435546875,3112.695068359375,orders/HD170938_2018-09-11T00:45:55_346nm_blue_O3.fits
HD 93843,162.157147,-60.22368,2017-01-07T07:44:22.107,564,19,5307.130859375,5396.74560546875,orders/HD93843_2017-01-07T07:43:58_564nm_redl_O19.fits
HD 111934,193.407841,-60.35675,2017-04-28T03:16:50.998,564,23,5500.208984375,5592.921875,orders/HD111934_2017-04-28T02:57:58_564nm_redl_O23.fits
HD 104705,180.849892,-62.69652,2015-03-01T02:10:38.350,564,21,5401.96875,5493.11083984375,orders/HD104705_2015-03-01T01:58:55_564nm_redl_O21.fits
HD 57061,109.677182,-24.95436,2014-10-10T09:02:07.670,860,7,7119.05615234375,7237.458984375,orders/HD57061_2014-10-10T08:49:45_860nm_redl_O7.fits
HD 170740,277.857078,-10.79601,2016-05-05T04:57:38.046,346,31,3793.43212890625,3852.4248046875,orders/HD170740_2016-05-05T04:51:20_346nm_blue_O31.fits
HD 185859,295.11756,20.47727,2016-08-14T00:56:37.288,564,2,5707.8466796875,5803.853515625,orders/HD185859_2016-08-14T00:56:01_564nm_redu_O2.fits
HD 81188,140.52842,-55.01063,2017-04-18T00:19:58.482,346,27,3644.001220703125,3700.76806640625,orders/HD81188_2017-04-18T00:06:55_346nm_blue_O27.fits
HD 170938,278.157425,-15.70217,2016-07-28T05:13:39.941,860,20,8404.89453125,8544.2294921875,orders/HD170938_2016-07-28T05:13:17_860nm_redl_O20.fits
HD 170938,278.157241,-15.70216,2018-09-11T01:28:53.759,860,18,8177.7001953125,8313.3193359375,orders/HD170938_2018-09-11T01:10:00_860nm_redl_O18.fits
HD 27778,65.998959,24.30096,2014-11-22T04:55:31.807,346,5,3126.5966796875,3175.79443359375,orders/HD27778_2014-11-22T04:31:23_346nm_blue_O5.fits
HD 41117,90.979956,20.13854,2015-09-27T08:48:27.994,437,13,4132.19384765625,4196.29736328125,orders/HD41117_2015-09-27T08:39:39_437nm_blue_O13.fits
HD 203532,323.476155,-82.68361,2014-09-23T02:24:28.099,564,6,4763.49072265625,4844.474609375,orders/HD203532_2014-09-23T02:09:09_564nm_redl_O6.fits
HD 147933,246.396195,-23.44745,2017-05-08T03:31:42.783,346,23,3532.6611328125,3587.79150390625,orders/HD147933_2017-05-08T03:21:00_346nm_blue_O23.fits
HD 203532,323.476168,-82.6836,2014-09-23T02:40:07.195,346,1,3044.24365234375,3092.26416015625,orders/HD203532_2014-09-23T02:36:42_346nm_blue_O1.fits
HD 147888,246.350946,-23.46078,2014-09-24T00:22:46.725,346,25,3615.5068359375,3671.90185546875,orders/HD147888_2014-09-23T23:58:21_346nm_blue_O25.fits
HD 49787,102.481348,-5.51322,2018-02-15T03:35:19.432,346,6,3126.5947265625,3175.75634765625,orders/HD49787_2018-02-15T03:21:02_346nm_blue_O6.fits
HD 164906,271.106979,-24.3859,2017-06-15T08:10:16.855,860,1,6667.01708984375,6760.44384765625,orders/HD164906_2017-06-15T07:48:19_860nm_redl_O1.fits
HD 34748,79.896899,-1.4119,2016-04-06T00:15:31.575,346,1,3044.247314453125,3092.23681640625,orders/HD34748_2016-04-06T00:06:13_346nm_blue_O1.fits
HD 156201,259.440038,-35.22469,2018-08-30T01:01:39.790,346,30,3732.222900390625,3790.331298828125,orders/HD156201_2018-08-30T00:50:24_346nm_blue_O30.fits
HD 147889,246.351279,-24.46584,2015-08-16T02:18:47.547,564,7,4801.51416015625,4883.013671875,orders/HD147889_2015-08-16T02:04:04_564nm_redl_O7.fits
HD 80558,139.676598,-51.56057,2016-02-21T05:55:39.392,564,2,4618.06689453125,4696.662109375,orders/HD80558_2016-02-21T05:42:44_564nm_redl_O2.fits
HD 152248,253.542049,-41.8258,2017-05-09T02:34:56.432,860,7,7119.28955078125,7237.59716796875,orders/HD152248_2017-05-09T02:24:38_860nm_redl_O7.fits
HD 161056,265.945814,-7.07982,2017-05-08T08:27:56.372,437,19,4366.16796875,4433.736328125,orders/HD161056_2017-05-08T08:12:36_437nm_blue_O19.fits
HD 166937,273.44054,-21.0595,2017-05-21T09:20:06.923,437,18,4325.32373046875,4392.32080078125,orders/HD166937_2017-05-21T09:15:30_437nm_blue_O18.fits
HD 101065,174.404379,-46.70954,2017-04-24T04:53:51.062,564,21,5401.94091796875,5493.07177734375,orders/HD101065_2017-04-24T04:43:20_564nm_redl_O21.fits
HD 151804,252.891391,-41.23095,2016-05-10T08:47:10.849,564,11,6237.57275390625,6342.00927734375,orders/HD151804_2016-05-10T08:37:05_564nm_redu_O11.fits
HD 153919,255.986337,-37.84444,2016-07-07T01:42:37.485,346,20,3479.48046875,3533.851318359375,orders/HD153919_2016-07-07T01:42:13_346nm_blue_O20.fits
HD 153919,255.987061,-37.84376,2016-08-23T03:54:18.532,437,20,4407.77099609375,4475.94580078125,orders/HD153919_2016-08-23T03:53:55_437nm_blue_O20.fits
HD 154043,256.329242,-47.06922,2015-09-07T02:31:19.850,860,4,6876.578125,6990.90380859375,orders/HD154043_2015-09-07T02:12:36_860nm_redl_O4.fits
HD 36486,83.001612,-0.29928,2014-10-10T05:38:05.770,564,24,5550.7373046875,5618.4267578125,orders/HD36486_2014-10-10T05:27:04_564nm_redl_O24.fits
HD 303308,161.274107,-59.66844,2017-05-02T00:53:32.612,860,12,10085.720703125,10252.0556640625,orders/HD303308_2017-05-02T00:41:18_860nm_redu_O12.fits
HD 170740,277.857209,-10.79624,2015-04-24T09:14:47.823,564,6,5931.78515625,6031.3330078125,orders/HD170740_2015-04-24T09:04:55_564nm_redu_O6.fits
HD 63804,117.331875,-33.32982,2019-02-04T06:18:33.374,564,10,4918.62158203125,5002.0107421875,orders/HD63804_2019-02-04T06:06:38_564nm_redl_O10.fits
HD 116852,202.597539,-78.85657,2017-04-24T02:15:38.027,860,6,9168.939453125,9320.6767578125,orders/HD116852_2017-04-24T01:58:32_860nm_redu_O6.fits
HD 151804,252.891355,-41.23113,2016-03-23T09:17:29.586,437,19,4366.19091796875,4433.72607421875,orders/HD151804_2016-03-23T09:02:16_437nm_blue_O19.fits
